,grid1-loss-prophet-daily,grid1-loss-prophet-pred,grid1-loss-prophet-trend,grid1-loss-prophet-weekly,grid1-loss-prophet-yearly,grid2-loss-prophet-daily,grid2-loss-prophet-pred,grid2-loss-prophet-trend,grid2-loss-prophet-weekly,grid2-loss-prophet-yearly,grid3-loss-prophet-pred,grid3-loss-prophet-trend,grid3-loss-prophet-weekly,grid3-loss-prophet-yearly
770,-3.4622800000000002,-2.39092,12.1342,1.14485,-12.2077,-0.296083,8.00634,34.1852,0.10158400000000001,-25.9844,,,,
771,-3.02609,-2.0501400000000003,12.1351,1.15472,-12.3139,-0.245369,8.08998,34.1973,0.0990342,-25.961,,,,
772,-2.0208,-1.1426399999999999,12.136,1.1623299999999999,-12.4202,-0.143958,8.22434,34.2093,0.0961801,-25.9372,,,,
773,-0.64407,0.13406700000000002,12.1369,1.16782,-12.5266,-0.0201283,8.381160000000001,34.2213,0.0930513,-25.9131,,,,
774,0.682477,1.35851,12.1378,1.17135,-12.6332,0.08456860000000001,8.51892,34.2334,0.08967869999999999,-25.8887,,,,
775,1.54929,2.12129,12.1387,1.17305,-12.7398,0.14057999999999998,8.60811,34.2454,0.0860933,-25.864,,,,
776,1.8124799999999999,2.2786299999999997,12.1397,1.17305,-12.8465,0.147696,8.64855,34.2574,0.08232660000000001,-25.8389,,,,
777,1.6593900000000001,2.01801,12.1406,1.17147,-12.9534,0.130368,8.664710000000001,34.2695,0.07840989999999999,-25.8135,,,,
778,1.43651,1.68602,12.1415,1.16842,-13.0604,0.11594700000000001,8.68399,34.2815,0.07437410000000001,-25.7878,,,,
779,1.38989,1.52882,12.1424,1.1640000000000001,-13.1674,0.115125,8.71712,34.2935,0.0702498,-25.7618,,,,
780,1.53004,1.55701,12.1433,1.15831,-13.2746,0.120262,8.75647,34.3056,0.0660668,-25.7354,,,,
781,1.7063700000000002,1.6201,12.1442,1.15142,-13.3819,0.119801,8.79053,34.3176,0.061854,-25.7087,,,,
782,1.78604,1.58528,12.1451,1.1434,-13.4892,0.11259000000000001,8.81817,34.3296,0.057639300000000004,-25.6817,,,,
783,1.75755,1.44115,12.145999999999999,1.13431,-13.5967,0.107983,8.84878,34.3417,0.053449199999999995,-25.6543,,,,
784,1.6795200000000001,1.24637,12.1469,1.1242,-13.7043,0.113062,8.88946,34.3537,0.0493089,-25.6266,,,,
785,1.5579100000000001,1.00695,12.1478,1.11313,-13.8119,0.121393,8.9338,34.3657,0.0452421,-25.5986,,,,
786,1.2984,0.628591,12.1487,1.10111,-13.9196,0.115541,8.9644,34.3778,0.041270999999999995,-25.5702,,,,
787,0.7881859999999999,-0.0014564,12.1496,1.08818,-14.0274,0.0811845,8.96696,34.3898,0.0374159,-25.5415,,,,
788,0.0188575,-0.8915879999999999,12.1505,1.07438,-14.1354,0.018910200000000002,8.94207,34.4018,0.0336956,-25.5124,,,,
789,-0.881667,-1.91386,12.1514,1.05971,-14.2433,-0.0573808,8.90367,34.4139,0.0301268,-25.483,,,,
790,-1.74115,-2.89601,12.1523,1.0442,-14.3514,-0.13256400000000002,8.86689,34.4259,0.026724599999999998,-25.4532,,,,
791,-2.46996,11.3815,17.197,1.06621,-4.41182,-0.19986600000000002,7.642189999999999,22.8463,0.0241785,-15.0284,,,,
792,-3.03134,10.7981,17.1989,1.05989,-4.42932,-0.25639,7.60895,22.8537,0.0213708,-15.0097,,,,
793,-3.4080699999999995,10.3986,17.2007,1.05265,-4.44667,-0.29433899999999996,7.59467,22.861,0.018755200000000003,-14.9908,,,,
794,-3.4712300000000003,10.3118,17.2025,1.04441,-4.4638599999999995,-0.296205,7.61688,22.8684,0.0163385,-14.9717,,,,
795,-3.0349,10.7236,17.2043,1.03512,-4.4809,-0.24550999999999998,7.692060000000001,22.8758,0.014125799999999997,-14.9524,,,,
796,-2.03003,11.703,17.2061,1.02472,-4.4977800000000006,-0.144369,7.8181,22.8832,0.0121205,-14.9328,,,,
797,-0.652389,13.0542,17.2079,1.01318,-4.51451,-0.0208872,7.966889999999999,22.8906,0.0103249,-14.9131,,,,
798,0.678031,14.3571,17.2097,1.00045,-4.53108,0.0836717,8.09718,22.898000000000003,0.00873955,-14.8932,,,,
799,1.55121,15.2018,17.2115,0.9865139999999999,-4.54749,0.139908,8.17956,22.9053,0.00736399,-14.873,,,,
800,1.82064,15.4416,17.2133,0.971374,-4.56374,0.147501,8.21371,22.9127,0.00619653,-14.8527,,,,
801,1.67085,15.2612,17.2151,0.955034,-4.57983,0.130615,8.2238,22.9201,0.00523439,-14.8321,,,,
802,1.44769,15.0064,17.2169,0.9375190000000001,-4.59576,0.11638699999999999,8.23695,22.9275,0.00447385,-14.8114,,,,
803,1.39915,14.9252,17.2188,0.9188700000000001,-4.61153,0.115525,8.26388,22.9349,0.00391029,-14.7904,,,,
804,1.53853,15.0311,17.2206,0.899143,-4.62713,0.120581,8.297130000000001,22.9422,0.00353836,-14.7692,,,,
805,1.7163700000000002,15.1746,17.2224,0.87841,-4.64257,0.120163,8.3253,22.9496,0.0033520000000000004,-14.7478,,,,
806,1.79834,15.2214,17.2242,0.856758,-4.65785,0.11310899999999999,8.34723,22.956999999999997,0.00334457,-14.7262,,,,
807,1.7703200000000001,15.1576,17.226,0.834289,-4.67296,0.108615,8.372110000000001,22.9644,0.00350891,-14.7044,,,,
808,1.6894900000000002,15.0405,17.2278,0.81112,-4.6879,0.11364300000000001,8.406880000000001,22.9718,0.00383744,-14.6824,,,,
809,1.56274,14.877,17.2296,0.787378,-4.70268,0.12178900000000001,8.44515,22.9791,0.00432219,-14.6601,,,,
810,1.29801,14.5753,17.2314,0.763201,-4.717280000000001,0.11575999999999999,8.4696,22.9865,0.00495486,-14.6376,,,,
811,0.7841739999999999,14.0244,17.2332,0.738738,-4.73172,0.08132769999999999,8.46601,22.9939,0.00572689,-14.6149,,,,
812,0.0127204,13.2159,17.235,0.714141,-4.74599,0.0190349,8.43491,23.0013,0.0066295,-14.592,,,,
813,-0.889508,12.2768,17.2368,0.68957,-4.76008,-0.057340999999999996,8.39006,23.0087,0.00765368,-14.5689,,,,
814,-1.7508400000000002,11.379000000000001,17.2386,0.665187,-4.77401,-0.132721,8.34655,23.016,0.00879024,-14.5456,,,,
815,-2.48064,24.1282,28.7847,0.662324,-2.83812,-0.200468,9.41745,30.9576,0.00916245,-21.3488,,,,
816,-3.03673,23.646,28.7875,0.6451479999999999,-2.74993,-0.256748,9.40681,30.9686,0.010532600000000001,-21.3155,,,,
817,-3.4084199999999996,23.3493,28.7903,0.628521,-2.6611,-0.294478,9.41514,30.9796,0.011987200000000002,-21.2819,,,,
818,-3.47155,23.3625,28.7932,0.612537,-2.57163,-0.296315,9.459760000000001,30.9905,0.013515899999999999,-21.248,,,,
819,-3.0407900000000003,23.871,28.796,0.597279,-2.48152,-0.245811,9.55712,31.0015,0.015108600000000002,-21.2137,,,,
820,-2.04243,24.9484,28.7988,0.5828220000000001,-2.3907700000000003,-0.14491800000000002,9.70525,31.0125,0.0167545,-21.1791,,,,
821,-0.6660520000000001,26.4054,28.8016,0.569225,-2.29937,-0.0214845,9.87631,31.0235,0.018443,-21.1442,,,,
822,0.670606,27.8243,28.8045,0.5565319999999999,-2.20732,0.0833737,10.0292,31.0345,0.0201629,-21.1089,,,,
823,1.55385,28.7913,28.8073,0.544774,-2.11463,0.140164,10.1343,31.0455,0.021902900000000003,-21.0733,,,,
824,1.8308200000000001,29.1536,28.8101,0.533959,-2.02129,0.148291,10.1911,31.0565,0.0236515,-21.0373,,,,
825,1.6825299999999999,29.0923,28.813000000000002,0.524081,-1.9273,0.131674,10.2235,31.0675,0.0253965,-21.000999999999998,,,,
826,1.45671,28.9549,28.8158,0.515111,-1.83266,0.117404,10.2586,31.0785,0.0271258,-20.9644,,,,
827,1.4062700000000001,28.9945,28.8186,0.506999,-1.73737,0.116342,10.3072,31.0895,0.0288267,-20.9274,,,,
828,1.54741,29.2271,28.8214,0.499676,-1.64143,0.12123199999999999,10.3621,31.1005,0.030486000000000003,-20.8901,,,,
829,1.72898,29.5015,28.8243,0.49304899999999996,-1.54484,0.120752,10.4119,31.1115,0.032090499999999994,-20.8524,,,,
830,1.81237,29.6789,28.8271,0.48700600000000005,-1.44759,0.113656,10.4553,31.1224,0.033626300000000005,-20.8144,,,,
831,1.7810700000000002,29.7427,28.8299,0.481412,-1.34968,0.10902200000000001,10.5015,31.1334,0.035079400000000004,-20.776,,,,
832,1.69395,29.7517,28.8327,0.476113,-1.2511299999999999,0.113784,10.5573,31.1444,0.036435300000000004,-20.7373,,,,
833,1.5618100000000001,29.7164,28.8356,0.47093599999999997,-1.15191,0.121619,10.6165,31.1554,0.037679199999999996,-20.6982,,,,
834,1.29474,29.5468,28.8384,0.465688,-1.0520399999999999,0.11533900000000001,10.6617,31.1664,0.0387964,-20.6588,,,,
835,0.780233,29.1301,28.8412,0.460164,-0.951507,0.08075030000000001,10.6789,31.1774,0.039771600000000004,-20.619,,,,
836,0.00697391,28.4549,28.8441,0.45414,-0.850316,0.0183594,10.6684,31.1884,0.0405897,-20.5789,,,,
837,-0.8988360000000001,27.647,28.8469,0.44738199999999995,-0.7484649999999999,-0.058082100000000005,10.6441,31.1994,0.041235400000000005,-20.5384,,,,
838,-1.76288,26.8805,28.8497,0.439647,-0.645953,-0.133458,10.620999999999999,31.2104,0.04169369999999999,-20.4976,,,,
839,-2.4876099999999997,41.4991,51.8782,0.416242,-8.30766,-0.200764,8.9974,18.6842,0.0408103,-9.52688,,,,
840,-3.04523,41.1841,51.8834,0.40828200000000003,-8.06236,-0.256979,8.97968,18.6891,0.0404703,-9.49295,,,,
841,-3.4174,41.0543,51.8886,0.398671,-7.8155399999999995,-0.29465399999999997,8.98056,18.694000000000003,0.0398986,-9.45872,,,,
842,-3.48096,41.2328,51.8938,0.387135,-7.567189999999999,-0.296511,9.0173,18.6989,0.039084100000000004,-9.42421,,,,
843,-3.05166,41.9035,51.898999999999994,0.373404,-7.317310000000001,-0.246135,9.10632,18.7038,0.038016900000000006,-9.389389999999999,,,,
844,-2.05547,43.1401,51.9042,0.357214,-7.0659,-0.14540999999999998,9.24572,18.7087,0.0366876,-9.354289999999999,,,,
845,-0.6799270000000001,44.7549,51.9095,0.33831500000000003,-6.81296,-0.0220266,9.407810000000001,18.7136,0.0350881,-9.31888,,,,
846,0.659289,46.332,51.9147,0.31647,-6.55847,0.0830392,9.5516,18.7185,0.033211000000000004,-9.28318,,,,
847,1.5485200000000001,47.4574,51.9199,0.291458,-6.30245,0.140286,9.64759,18.7234,0.031050400000000002,-9.24717,,,,
848,1.83245,47.9758,51.9251,0.263083,-6.0448900000000005,0.14893199999999998,9.694989999999999,18.7283,0.028601599999999998,-9.21087,,,,
849,1.68894,48.0647,51.9303,0.23117,-5.78578,0.132638,9.71746,18.7332,0.025861500000000003,-9.17426,,,,
850,1.46448,48.0705,51.9355,0.195574,-5.525119999999999,0.118346,9.74195,18.7381,0.0228283,-9.13735,,,,
851,1.4134799999999998,48.2475,51.9408,0.15617899999999998,-5.26291,0.116979,9.77937,18.743,0.019502099999999998,-9.10014,,,,
852,1.55493,48.6147,51.946000000000005,0.112901,-4.99915,0.121498,9.82269,18.7479,0.015884799999999998,-9.062619999999999,,,,
853,1.73905,49.0221,51.9512,0.06569069999999999,-4.73384,0.12078900000000001,9.8608,18.7528,0.01198,-9.02479,,,,
854,1.8259599999999998,49.3299,51.9564,0.014536600000000002,-4.46697,0.113667,9.89253,18.7577,0.00779353,-8.98666,,,,
855,1.7963799999999999,49.5189,51.9616,-0.040535699999999994,-4.19854,0.10911400000000002,9.926860000000001,18.7626,0.00333306,-8.948210000000001,,,,
856,1.70747,49.6463,51.9668,-0.09946100000000001,-3.9285400000000004,0.113915,9.9706,18.7675,-0.00139155,-8.90945,,,,
857,1.57075,49.7237,51.972,-0.162134,-3.65699,0.121679,10.0174,18.7724,-0.00636833,-8.87038,,,,
858,1.2987600000000001,49.6637,51.9773,-0.22841,-3.38386,0.11525099999999999,10.05,18.7773,-0.0115831,-8.831,,,,
859,0.780879,49.3561,51.9825,-0.298102,-3.10917,0.0805202,10.0544,18.7822,-0.0170196,-8.7913,,,,
860,0.00585278,48.7896,51.9877,-0.370985,-2.83291,0.0180446,10.0312,18.7871,-0.0226593,-8.75128,,,,
861,-0.9014110000000001,48.0896,51.9929,-0.446795,-2.55507,-0.058425300000000006,9.99417,18.792,-0.0284815,-8.71095,,,,
862,-1.7675299999999998,47.4297,51.9981,-0.52523,-2.27567,-0.133793,9.95837,18.7969,-0.0344636,-8.67029,,,,
863,-2.4817,47.4943,55.61,-0.632797,-5.00119,-0.200319,6.954739999999999,10.6665,-0.041406599999999995,-3.47,,,,
864,-3.04639,47.1453,55.6159,-0.715679,-4.708480000000001,-0.257247,6.907,10.6685,-0.0480593,-3.4562199999999996,,,,
865,-3.42383,46.9839,55.6217,-0.7998609999999999,-4.41408,-0.29549000000000003,6.877999999999999,10.6706,-0.0547739,-3.44234,,,,
866,-3.48982,47.1347,55.6275,-0.884913,-4.11801,-0.297617,6.88519,10.6727,-0.0615172,-3.42834,,,,
867,-3.06189,47.7808,55.6333,-0.970382,-3.8202599999999998,-0.247337,6.9449,10.6747,-0.0682548,-3.41424,,,,
868,-2.0682,48.9943,55.6391,-1.0558,-3.52083,-0.14674700000000002,7.05507,10.6768,-0.0749511,-3.40003,,,,
869,-0.696206,50.5883,55.6449,-1.14067,-3.21972,-0.023575400000000003,7.18801,10.6789,-0.0815697,-3.38571,,,,
870,0.641042,52.1504,55.6507,-1.2244899999999999,-2.91692,0.08139810000000001,7.302980000000001,10.6809,-0.08807380000000001,-3.3712699999999995,,,,
871,1.53252,53.2699,55.6565,-1.3067799999999998,-2.61243,0.13889300000000002,7.37073,10.683,-0.0944259,-3.35673,,,,
872,1.82266,53.7918,55.6624,-1.38701,-2.30625,0.148099,7.39049,10.6851,-0.100589,-3.34208,,,,
873,1.68608,53.8912,55.6682,-1.46468,-1.9983799999999998,0.132372,7.385660000000001,10.6871,-0.106525,-3.32732,,,,
874,1.46564,53.9115,55.674,-1.53928,-1.68881,0.118327,7.38288,10.6892,-0.112198,-3.31244,,,,
875,1.41497,54.1069,55.6798,-1.6103399999999999,-1.37755,0.116853,7.393089999999999,10.6913,-0.117572,-3.29745,,,,
876,1.55558,54.4992,55.6856,-1.6773799999999999,-1.06459,0.121222,7.40958,10.6933,-0.12261099999999998,-3.28235,,,,
877,1.74085,54.9424,55.6914,-1.73994,-0.749927,0.12069300000000001,7.42166,10.6954,-0.127282,-3.26714,,,,
878,1.8316599999999998,55.2978,55.6972,-1.79758,-0.43356400000000006,0.114166,7.428260000000001,10.6975,-0.131552,-3.25182,,,,
879,1.8064099999999998,55.5441,55.7031,-1.84991,-0.115497,0.110328,7.43808,10.6995,-0.135391,-3.23638,,,,
880,1.71933,55.7359,55.7089,-1.89655,0.20427599999999999,0.11555,7.45755,10.7016,-0.138771,-3.2208200000000002,,,,
881,1.58142,55.8847,55.7147,-1.9371599999999998,0.525756,0.123269,7.480110000000001,10.7037,-0.141665,-3.20516,,,,
882,1.30749,55.9055,55.7205,-1.97143,0.8489459999999999,0.116534,7.48884,10.7057,-0.14405,-3.1893700000000003,,,,
883,0.789695,55.6907,55.7263,-1.99911,1.17385,0.081583,7.47,10.7078,-0.145904,-3.17347,,,,
884,0.0170148,55.2296,55.7321,-2.01998,1.5004600000000001,0.019124000000000002,7.42431,10.7099,-0.14720999999999998,-3.15746,,,,
885,-0.888315,54.6446,55.7379,-2.03385,1.8287900000000001,-0.05726950000000001,7.3653699999999995,10.7119,-0.147953,-3.14133,,,,
886,-1.7560099999999998,54.106,55.7438,-2.0406,2.15883,-0.13280899999999998,7.307980000000001,10.714,-0.148121,-3.12508,,,,
887,-2.49309,46.5965,44.4421,-2.03192,6.67944,-0.201291,6.86171,9.552439999999999,-0.14881,-2.34063,,,,
888,-3.04873,46.3197,44.4462,-2.02478,6.9470600000000005,-0.257963,6.821680000000001,9.55414,-0.14798599999999998,-2.32651,,,,
889,-3.41931,46.2365,44.4503,-2.01047,7.216,-0.295881,6.80112,9.55585,-0.146564,-2.31228,,,,
890,-3.4834199999999997,46.4682,44.4544,-1.98905,7.48625,-0.297804,6.81725,9.55755,-0.144548,-2.29794,,,,
891,-3.05882,47.1969,44.4586,-1.9606299999999999,7.757810000000001,-0.247614,6.8862,9.55925,-0.14194,-2.2835,,,,
892,-2.0713,48.4967,44.4627,-1.92534,8.03069,-0.1474,7.00586,9.56095,-0.13875,-2.26894,,,,
893,-0.704795,50.1835,44.4668,-1.8834,8.30488,-0.0246476,7.148739999999999,9.56265,-0.134989,-2.25428,,,,
894,0.630434,51.8468,44.471000000000004,-1.83502,8.58039,0.080185,7.274360000000001,9.56435,-0.130673,-2.2395,,,,
895,1.52397,53.0758,44.4751,-1.7804900000000001,8.85721,0.137966,7.35358,9.56605,-0.12582100000000002,-2.2246200000000003,,,,
896,1.8187,53.7131,44.4792,-1.72012,9.13534,0.147739,7.38542,9.56775,-0.12045499999999999,-2.20962,,,,
897,1.6868299999999998,53.9307,44.4833,-1.6542599999999998,9.41479,0.13253800000000002,7.39288,9.569460000000001,-0.114602,-2.1945099999999997,,,,
898,1.46961,54.0693,44.4875,-1.5832899999999999,9.69555,0.11875699999999999,7.40233,9.57116,-0.10828900000000001,-2.17929,,,,
899,1.42075,54.3824,44.4916,-1.5076200000000002,9.97763,0.117342,7.424689999999999,9.57286,-0.101548,-2.16396,,,,
900,1.56308,54.8922,44.4957,-1.42767,10.261,0.121821,7.45344,9.57456,-0.0944145,-2.14852,,,,
901,1.75127,55.453,44.4998,-1.3439,10.5457,0.121646,7.47802,9.576260000000001,-0.0869242,-2.1329599999999997,,,,
902,1.8460900000000002,55.925,44.504,-1.25678,10.8318,0.115645,7.4972,9.577960000000001,-0.07911610000000001,-2.11729,,,,
903,1.8242,56.2846,44.5081,-1.16679,11.1191,0.112202,7.51932,9.57966,-0.071031,-2.1015099999999998,,,,
904,1.73738,56.583,44.5122,-1.0744200000000002,11.4078,0.117395,7.550439999999999,9.58136,-0.0627114,-2.08561,,,,
905,1.59491,56.8288,44.5164,-0.980159,11.6977,0.124607,7.58387,9.583060000000001,-0.0542008,-2.0696,,,,
906,1.31192,56.9369,44.5205,-0.8845059999999999,11.989,0.117095,7.60285,9.584769999999999,-0.0455438,-2.05347,,,,
907,0.782997,56.8013,44.5246,-0.7879470000000001,12.2816,0.0813953,7.59385,9.58647,-0.0367858,-2.03723,,,,
908,0.000859932,56.4142,44.5287,-0.690964,12.5755,0.0184088,7.557739999999999,9.58817,-0.027972300000000002,-2.02087,,,,
909,-0.908918,55.9007,44.5329,-0.594026,12.8708,-0.058263,7.50807,9.58987,-0.0191489,-2.0043900000000003,,,,
910,-1.77462,55.4321,44.537,-0.497587,13.1673,-0.133879,7.45953,9.591569999999999,-0.0103609,-1.9878,,,,
911,-2.49415,35.4854,29.9146,-0.429149,8.494060000000001,-0.201243,4.71472,4.2939099999999994,-0.00346991,0.625522,,,,
912,-3.05004,35.1702,29.9177,-0.342084,8.6446,-0.258115,4.6593,4.294230000000001,0.00448779,0.618696,,,,
913,-3.4201599999999996,35.0399,29.9208,-0.25656999999999996,8.7958,-0.296157,4.62253,4.29456,0.0122928,0.6118319999999999,,,,
914,-3.4845,35.2142,29.924,-0.172914,8.94764,-0.298196,4.62153,4.29488,0.019909200000000002,0.604931,,,,
915,-3.06215,35.8737,29.9271,-0.0913938,9.10013,-0.24821999999999997,4.672280000000001,4.29521,0.027302499999999997,0.597993,,,,
916,-2.07885,37.0924,29.9302,-0.012259200000000001,9.25328,-0.148329,4.77266,4.29553,0.0344401,0.591017,,,,
917,-0.716843,38.6878,29.9333,0.06426860000000001,9.407060000000001,-0.025875400000000003,4.8952800000000005,4.29586,0.0412917,0.5840029999999999,,,,
918,0.6158,40.2517,29.9364,0.137999,9.5615,0.0788693,4.99983,4.2961800000000006,0.0478289,0.576952,,,,
919,1.50978,41.3747,29.9396,0.20876999999999998,9.71658,0.136856,5.05725,4.2965,0.054026099999999994,0.569863,,,,
920,1.8074,41.8988,29.9427,0.276452,9.8723,0.147028,5.06645,4.29683,0.059859800000000005,0.562737,,,,
921,1.67927,41.9947,29.9458,0.340943,10.0287,0.132218,5.05025,4.29715,0.0653095,0.555573,,,,
922,1.46556,42.0023,29.9489,0.40216999999999997,10.1857,0.11868699999999999,5.03489,4.29748,0.0703573,0.548371,,,,
923,1.42003,42.1755,29.9521,0.460088,10.3433,0.117408,5.0313300000000005,4.2978,0.0749879,0.541131,,,,
924,1.56619,42.5377,29.9552,0.51468,10.5016,0.122047,5.03322,4.2981300000000005,0.07918910000000001,0.533854,,,,
925,1.75875,42.9436,29.9583,0.565952,10.6606,0.122143,5.03008,4.29845,0.0829514,0.5265380000000001,,,,
926,1.85749,43.253,29.9614,0.613935,10.8202,0.11646300000000001,5.02069,4.298780000000001,0.0862684,0.519185,,,,
927,1.83765,43.4412,29.9645,0.65868,10.9804,0.11323499999999999,5.0132699999999994,4.2991,0.0891362,0.511794,,,,
928,1.7503799999999998,43.5595,29.9677,0.700258,11.1412,0.118432,5.013780000000001,4.29942,0.0915539,0.504366,,,,
929,1.60565,43.6179,29.9708,0.738758,11.3027,0.125478,5.01565,4.29975,0.0935233,0.496899,,,,
930,1.31995,43.533,29.9739,0.774282,11.4649,0.117773,5.00229,4.30007,0.09504889999999999,0.48939399999999994,,,,
931,0.7888229999999999,43.2004,29.976999999999997,0.806945,11.6276,0.0819633,4.96035,4.3004,0.0961376,0.48185200000000006,,,,
932,0.00492294,42.613,29.9801,0.836874,11.790999999999999,0.018936599999999998,4.8907300000000005,4.30072,0.0967989,0.474271,,,,
933,-0.9066700000000001,41.8959,29.9833,0.864201,11.9551,-0.0578072,4.80694,4.30105,0.0970444,0.466653,,,,
934,-1.7742900000000001,41.2209,29.9864,0.889065,12.1197,-0.133596,4.72366,4.3013699999999995,0.096888,0.45899700000000004,,,,
935,-2.5001900000000004,30.4002,20.3044,0.8994639999999999,11.6965,-0.20183199999999998,5.72446,7.195589999999999,0.0947392,-1.36404,,,,
936,-3.06188,29.9431,20.3065,0.9170219999999999,11.7815,-0.259331,5.670730000000001,7.19707,0.0939325,-1.36094,,,,
937,-3.4363300000000003,29.6716,20.3085,0.932666,11.8668,-0.2979,5.63566,7.1985600000000005,0.092794,-1.3578,,,,
938,-3.5022900000000003,29.7072,20.3106,0.9465549999999999,11.9523,-0.300262,5.6365300000000005,7.2000399999999996,0.0913436,-1.3546,,,,
939,-3.07858,30.230999999999998,20.3126,0.958842,12.0381,-0.25037,5.68942,7.20153,0.08960219999999999,-1.35134,,,,
940,-2.09152,31.3169,20.3147,0.969669,12.1241,-0.150317,5.79226,7.203010000000001,0.0875914,-1.3480299999999998,,,,
941,-0.7241850000000001,32.782,20.3167,0.9791709999999999,12.2103,-0.027444599999999996,5.917730000000001,7.2045,0.08533400000000001,-1.34466,,,,
942,0.614391,34.2174,20.3188,0.9874709999999999,12.2968,0.0779498,6.02555,7.20598,0.0828529,-1.34124,,,,
943,1.51375,35.2128,20.3208,0.9946780000000001,12.3836,0.136704,6.0865800000000005,7.20747,0.0801716,-1.33776,,,,
944,1.81492,35.6092,20.3228,1.00089,12.4705,0.147561,6.0996,7.20895,0.07731389999999999,-1.33423,,,,
945,1.68765,35.5764,20.3249,1.00619,12.5577,0.133172,6.087269999999999,7.210439999999999,0.07430360000000001,-1.33064,,,,
946,1.47238,35.4551,20.3269,1.01065,12.6451,0.11975,6.07585,7.21192,0.07116439999999999,-1.32699,,,,
947,1.4244,35.5005,20.329,1.01432,12.7328,0.1184,6.07644,7.2134100000000005,0.0679198,-1.3232899999999999,,,,
948,1.56913,35.7381,20.331,1.01725,12.8206,0.12298599999999998,6.08295,7.21489,0.0645929,-1.3195299999999999,,,,
949,1.7623799999999998,36.0237,20.3331,1.01946,12.9087,0.12316500000000001,6.08505,7.21638,0.061206500000000004,-1.3157,,,,
950,1.8634,36.2166,20.3351,1.0209700000000002,12.9971,0.117654,6.08148,7.217860000000001,0.0577826,-1.31182,,,,
951,1.84588,36.2905,20.3372,1.02178,13.0856,0.114527,6.08033,7.21935,0.05434259999999999,-1.30789,,,,
952,1.7595299999999998,36.2951,20.3392,1.02189,13.1744,0.119648,6.0875,7.22083,0.05090719999999999,-1.30389,,,,
953,1.61412,36.2401,20.3413,1.02129,13.2634,0.126471,6.0964599999999995,7.22232,0.0474962,-1.2998299999999998,,,,
954,1.32704,36.0429,20.3433,1.01994,13.3526,0.11853,6.09075,7.2238,0.0441284,-1.2957100000000001,,,,
955,0.7947390000000001,35.6,20.3454,1.0178200000000002,13.4421,0.082572,6.05715,7.225289999999999,0.0408218,-1.2915299999999998,,,,
956,0.00982268,34.9039,20.3474,1.01489,13.5317,0.0194535,5.99653,7.226780000000001,0.037593,-1.28729,,,,
957,-0.9036270000000001,34.0786,20.3495,1.01112,13.6216,-0.0574625,5.92227,7.228260000000001,0.0344581,-1.2829899999999999,,,,
958,-1.77492,33.2948,20.3515,1.00647,13.7117,-0.133622,5.84893,7.22974,0.0314315,-1.27862,,,,
959,-2.5179099999999996,38.3805,25.9226,0.992477,13.9834,-0.203491,7.048539999999999,8.55989,0.0287939,-1.33666,,,,
960,-3.08108,37.9545,25.9251,0.9881719999999999,14.1223,-0.260948,7.005210000000001,8.56143,0.026503199999999998,-1.3217700000000001,,,,
961,-3.4561800000000003,37.716,25.9276,0.982916,14.2617,-0.299453,6.981089999999999,8.56296,0.0243557,-1.3067799999999998,,,,
962,-3.52275,37.7856,25.9301,0.976666,14.4015,-0.301838,6.993360000000001,8.5645,0.0223576,-1.29166,,,,
963,-3.09824,38.3456,25.9326,0.969383,14.5418,-0.251959,7.058160000000001,8.56604,0.0205143,-1.27643,,,,
964,-2.1066599999999998,39.4721,25.9352,0.961039,14.6826,-0.15168,7.17364,8.56757,0.0188301,-1.26108,,,,
965,-0.730494,40.9826,25.9377,0.951615,14.8238,-0.028213400000000003,7.312589999999999,8.56911,0.0173083,-1.2456200000000002,,,,
966,0.618708,42.4654,25.9402,0.941103,14.9654,0.07801269999999999,7.43457,8.57064,0.0159514,-1.23003,,,,
967,1.52625,43.506,25.9427,0.9295049999999999,15.1075,0.137504,7.510110000000001,8.57218,0.014760800000000001,-1.21433,,,,
968,1.83028,43.9424,25.9452,0.9168370000000001,15.25,0.148732,7.53768,8.57371,0.0137375,-1.19851,,,,
969,1.70118,43.9451,25.9478,0.9031299999999999,15.392999999999999,0.13434100000000002,7.539910000000001,8.57525,0.0128815,-1.18256,,,,
970,1.48266,43.8578,25.9503,0.888425,15.5364,0.120794,7.54327,8.57678,0.012192,-1.1665,,,,
971,1.43308,43.9389,25.9528,0.8727799999999999,15.6803,0.11946199999999998,7.559130000000001,8.57832,0.0116679,-1.15032,,,,
972,1.57846,44.2146,25.9553,0.8562629999999999,15.8246,0.124268,7.581410000000001,8.57985,0.0113072,-1.13402,,,,
973,1.77295,44.538999999999994,25.9578,0.8389559999999999,15.9693,0.124698,7.5996,8.581389999999999,0.011107500000000001,-1.1175899999999999,,,,
974,1.8740700000000001,44.7699,25.9604,0.8209549999999999,16.1145,0.119248,7.612189999999999,8.58292,0.011065799999999999,-1.10104,,,,
975,1.85549,44.8808,25.9629,0.802363,16.2601,0.11592000000000001,7.62718,8.58446,0.0111787,-1.08437,,,,
976,1.7683,44.9231,25.9654,0.783295,16.4061,0.120691,7.65055,8.585989999999999,0.011442200000000001,-1.06758,,,,
977,1.62303,44.9074,25.9679,0.763876,16.5526,0.127164,7.67588,8.587530000000001,0.011851899999999999,-1.05067,,,,
