,timestamp,demand,grid1-load,grid1-loss,grid1-temp,grid2-load,grid2-loss,grid2_1-temp,grid2_2-temp,grid3-load,grid3-loss,grid3-temp,has incorrect data
12405,2019-05-01 21:00:00,271.25655976580003,304.163,13.9393,276.95,163.952,10.8026,271.93896484375,274.65667724609403,12.6041,1.0532700000000002,273.911712646484,False
12406,2019-05-01 22:00:00,248.4318899089,282.745,12.4988,276.65,159.898,10.4517,272.087890625,274.19415283203097,12.0969,1.0399200000000002,273.48638916015597,False
12407,2019-05-01 23:00:00,226.88381165349998,271.14599999999996,11.7759,276.45,158.431,10.3282,271.404296875,273.37274169921903,12.1985,1.0425200000000001,273.212432861328,False
12408,2019-05-02 00:00:00,220.61350687430001,264.64599999999996,11.3694,275.45,158.504,10.3428,270.911376953125,273.105255126953,11.9994,1.0398100000000001,272.748168945313,False
12409,2019-05-02 01:00:00,218.0876524485,264.332,11.3602,275.25,158.32399999999998,10.3414,270.8115234375,272.568939208984,11.5441,1.0318200000000002,273.0244140625,False
12410,2019-05-02 02:00:00,220.170467042,265.797,11.4189,275.15,158.766,10.388,270.39404296875,272.734039306641,12.2608,1.0435299999999998,272.833099365234,False
12411,2019-05-02 03:00:00,225.05252727639999,273.866,11.8887,274.95,160.425,10.7746,270.374755859375,273.060516357422,12.8004,1.05176,272.973114013672,False
12412,2019-05-02 04:00:00,260.4465506855,318.538,14.8748,276.05,168.558,11.6945,270.24755859375,273.282470703125,14.0862,1.07207,272.98699951171903,False
12413,2019-05-02 05:00:00,303.9414985626,373.46,19.0969,277.05,179.375,12.7489,270.1708984375,274.01983642578097,16.1817,1.10883,273.698883056641,False
12414,2019-05-02 06:00:00,315.7735385176,388.603,20.348,278.15,184.486,13.2662,270.087890625,274.88995361328097,16.8273,1.11873,273.521881103516,False
12415,2019-05-02 07:00:00,312.6117764227,385.314,20.0375,278.45,183.209,13.1625,270.253173828125,275.17535400390597,16.5409,1.11156,274.482940673828,False
12416,2019-05-02 08:00:00,306.6173156525,378.244,19.4626,278.75,181.104,12.9772,271.242919921875,275.406280517578,15.4253,1.0883,274.315338134766,False
12417,2019-05-02 09:00:00,301.2353006316,376.785,19.32,279.15,179.44299999999998,12.7918,271.31787109375,276.290283203125,14.3082,1.0680399999999999,274.28375244140597,False
12418,2019-05-02 10:00:00,296.73095355830003,376.596,19.3037,279.05,177.37,12.6506,272.07861328125,276.383453369141,13.3122,1.05203,275.154144287109,False
12419,2019-05-02 11:00:00,294.7865640309,370.325,18.7877,279.05,178.803,12.7627,270.404052734375,277.15460205078097,14.4119,1.07064,276.036499023438,False
12420,2019-05-02 12:00:00,293.6721095404,374.481,19.1114,276.95,172.172,12.1618,271.759033203125,276.011383056641,12.9015,1.04633,274.193237304688,False
